id,date,count
1302,1/14,8
1302,1/15,8
1302,1/16,8
1302,1/17,8
1302,1/18,8
1302,1/19,9
1302,1/20,8
1302,1/21,7
1302,1/22,7
1302,1/23,6
1302,1/24,6
1305,1/05,1
1305,1/06,1
1305,1/07,1
1305,1/08,2
1305,1/09,2
1305,1/10,2
1305,1/11,2
1305,1/12,2
1305,1/13,2
1305,1/14,2
1305,1/15,2
1305,1/16,2
1305,1/17,2
1305,1/18,2
1305,1/19,2
1305,1/20,2
1305,1/21,2
1305,1/22,2
1305,1/23,2
1305,1/24,2
1308,1/05,1
1308,1/06,1
1308,1/07,1
1308,1/08,3
1308,1/09,3
1308,1/10,3
1308,1/11,3
1308,1/12,3
1308,1/13,4
1308,1/14,5
1308,1/15,5
1308,1/16,5
1308,1/17,5
1308,1/18,5
1308,1/19,5
1308,1/20,5
1308,1/21,5
1308,1/22,4
1308,1/23,4
1308,1/24,4
1313,1/05,4
1313,1/06,4
1313,1/07,6
1313,1/08,6
1313,1/09,5
1313,1/10,5
1313,1/11,7
1313,1/12,11
1313,1/13,10
1313,1/14,8
1313,1/15,6
1313,1/16,7
1313,1/17,5
1313,1/18,5
1313,1/19,5
1313,1/20,5
1313,1/21,5
1313,1/22,5
1313,1/23,5
1313,1/24,5
1315,1/05,4
1315,1/06,5
1315,1/07,5
1315,1/08,11
1315,1/09,11
1315,1/10,12
1315,1/11,12
1315,1/12,16
1315,1/13,18
1315,1/14,16
1315,1/15,17
1315,1/16,19
1315,1/17,19
1315,1/18,20
1315,1/19,20
1315,1/20,18
1315,1/21,18
1315,1/22,16
1315,1/23,15
1315,1/24,15
1316,1/05,20
1316,1/06,22
1316,1/07,24
1316,1/08,30
1316,1/09,34
1316,1/10,41
1316,1/11,49
1316,1/12,65
1316,1/13,68
1316,1/14,61
1316,1/15,57
1316,1/16,59
1316,1/17,54
1316,1/18,50
1316,1/19,49
1316,1/20,50
1316,1/21,49
1316,1/22,45
1316,1/23,44
1316,1/24,43
1317,1/05,3
1317,1/06,4
1317,1/07,4
1317,1/08,5
1317,1/09,6
1317,1/10,7
1317,1/11,9
1317,1/12,12
1317,1/13,11
1317,1/14,11
1317,1/15,11
1317,1/16,10
1317,1/17,10
1317,1/18,10
1317,1/19,10
1317,1/20,10
1317,1/21,9
1317,1/22,9
1317,1/23,8
1317,1/24,9
1318,1/05,4
1318,1/06,5
1318,1/07,5
1318,1/08,7
1318,1/09,9
1318,1/10,10
1318,1/11,11
1318,1/12,11
1318,1/13,11
1318,1/14,9
1318,1/15,10
1318,1/16,9
1318,1/17,9
1318,1/18,9
1318,1/19,9
1318,1/20,9
1318,1/21,10
1318,1/22,10
1318,1/23,9
1318,1/24,9
1320,1/05,7
1320,1/06,7
1320,1/07,8
1320,1/08,12
1320,1/09,16
1320,1/10,17
1320,1/11,19
1320,1/12,19
1320,1/13,24
1320,1/14,38
1320,1/15,39
1320,1/16,38
1320,1/17,39
1320,1/18,38
1320,1/19,37
1320,1/20,38
1320,1/21,38
1320,1/22,39
1320,1/23,37
1320,1/24,37
1322,1/05,0
1322,1/06,0
1322,1/07,0
1322,1/08,0
1322,1/09,1
1322,1/10,1
1322,1/11,1
1322,1/12,2
1322,1/13,2
1322,1/14,2
1322,1/15,2
1322,1/16,2
1322,1/17,2
1322,1/18,2
1322,1/19,2
1322,1/20,2
1322,1/21,2
1322,1/22,3
1322,1/23,2
1322,1/24,2
1323,1/05,3
1323,1/06,2
1323,1/07,2
1323,1/08,4
1323,1/09,4
1323,1/10,5
1323,1/11,5
1323,1/12,5
1323,1/13,6
1323,1/14,7
1323,1/15,8
1323,1/16,10
1323,1/17,10
1323,1/18,10
1323,1/19,10
1323,1/20,10
1323,1/21,12
1323,1/22,12
1323,1/23,12
1323,1/24,11
1324,1/05,6
1324,1/06,6
1324,1/07,7
1324,1/08,10
1324,1/09,13
1324,1/10,13
1324,1/11,18
1324,1/12,19
1324,1/13,20
1324,1/14,21
1324,1/15,22
1324,1/16,17
1324,1/17,17
1324,1/18,18
1324,1/19,17
1324,1/20,18
1324,1/21,16
1324,1/22,14
1324,1/23,14
1324,1/24,14
1325,1/05,3
1325,1/06,3
1325,1/07,3
1325,1/08,7
1325,1/09,7
1325,1/10,8
1325,1/11,9
1325,1/12,9
1325,1/13,9
1325,1/14,8
1325,1/15,8
1325,1/16,7
1325,1/17,6
1325,1/18,6
1325,1/19,6
1325,1/20,6
1325,1/21,7
1325,1/22,7
1325,1/23,6
1325,1/24,6
1327,1/05,4
1327,1/06,6
1327,1/07,9
1327,1/08,11
1327,1/09,14
1327,1/10,14
1327,1/11,15
1327,1/12,13
1327,1/13,13
1327,1/14,14
1327,1/15,16
1327,1/16,15
1327,1/17,15
1327,1/18,15
1327,1/19,15
1327,1/20,14
1327,1/21,15
1327,1/22,14
1327,1/23,15
1327,1/24,14
1328,1/05,1
1328,1/06,1
1328,1/07,2
1328,1/08,6
1328,1/09,6
1328,1/10,6
1328,1/11,8
1328,1/12,9
1328,1/13,9
1328,1/14,9
1328,1/15,9
1328,1/16,7
1328,1/17,6
1328,1/18,6
1328,1/19,6
1328,1/20,6
1328,1/21,7
1328,1/22,6
1328,1/23,6
1328,1/24,6
1329,1/05,0
1329,1/06,0
1329,1/07,0
1329,1/08,0
1329,1/09,0
1329,1/10,0
1329,1/11,0
1329,1/12,0
1329,1/13,0
1329,1/14,0
1329,1/15,1
1329,1/16,1
1329,1/17,1
1329,1/18,1
1329,1/19,1
1329,1/20,1
1329,1/21,1
1329,1/22,1
1329,1/23,1
1329,1/24,1
1330,1/05,2
1330,1/06,2
1330,1/07,3
1330,1/08,3
1330,1/09,4
1330,1/10,4
1330,1/11,4
1330,1/12,4
1330,1/13,5
1330,1/14,5
1330,1/15,5
1330,1/16,5
1330,1/17,5
1330,1/18,5
1330,1/19,5
1330,1/20,5
1330,1/21,5
1330,1/22,5
1330,1/23,5
1330,1/24,5
1331,1/05,0
1331,1/06,0
1331,1/07,0
1331,1/08,0
1331,1/09,1
1331,1/10,1
1331,1/11,1
1331,1/12,1
1331,1/13,1
1331,1/14,1
1331,1/15,1
1331,1/16,1
1331,1/17,1
1331,1/18,1
1331,1/19,1
1331,1/20,1
1331,1/21,1
1331,1/22,1
1331,1/23,1
1331,1/24,1
1332,1/05,2
1332,1/06,2
1332,1/07,2
1332,1/08,5
1332,1/09,5
1332,1/10,5
1332,1/11,5
1332,1/12,6
1332,1/13,6
1332,1/14,6
1332,1/15,6
1332,1/16,6
1332,1/17,6
1332,1/18,6
1332,1/19,6
1332,1/20,6
1332,1/21,7
1332,1/22,7
1332,1/23,7
1332,1/24,7
1334,1/05,0
1334,1/06,0
1334,1/07,0
1334,1/08,1
1334,1/09,1
1334,1/10,1
1334,1/11,1
1334,1/12,1
1334,1/13,1
1334,1/14,0
1334,1/15,0
1334,1/16,0
1334,1/17,0
1334,1/18,0
1334,1/19,0
1334,1/20,0
1334,1/21,0
1334,1/22,0
1334,1/23,0
1334,1/24,0
1335,1/05,0
1335,1/06,0
1335,1/07,0
1335,1/08,1
1335,1/09,1
1335,1/10,1
1335,1/11,2
1335,1/12,3
1335,1/13,5
1335,1/14,4
1335,1/15,4
1335,1/16,4
1335,1/17,4
1335,1/18,4
1335,1/19,4
1335,1/20,4
1335,1/21,4
1335,1/22,5
1335,1/23,5
1335,1/24,5
1336,1/05,0
1336,1/06,0
1336,1/07,0
1336,1/08,2
1336,1/09,2
1336,1/10,4
1336,1/11,4
1336,1/12,4
1336,1/13,4
1336,1/14,4
1336,1/15,4
1336,1/16,4
1336,1/17,4
1336,1/18,4
1336,1/19,4
1336,1/20,4
1336,1/21,6
1336,1/22,6
1336,1/23,6
1336,1/24,8
1337,1/05,1
1337,1/06,1
1337,1/07,1
1337,1/08,0
1337,1/09,0
1337,1/10,0
1337,1/11,0
1337,1/12,0
1337,1/13,0
1337,1/14,0
1337,1/15,0
1337,1/16,0
1337,1/17,0
1337,1/18,0
1337,1/19,0
1337,1/20,0
1337,1/21,0
1337,1/22,0
1337,1/23,0
1337,1/24,0
1338,1/05,2
1338,1/06,2
1338,1/07,2
1338,1/08,2
1338,1/09,2
1338,1/10,2
1338,1/11,2
1338,1/12,2
1338,1/13,2
1338,1/14,2
1338,1/15,2
1338,1/16,2
1338,1/17,2
1338,1/18,2
1338,1/19,2
1338,1/20,2
1338,1/21,1
1338,1/22,2
1338,1/23,2
1338,1/24,1
1339,1/05,1
1339,1/06,1
1339,1/07,1
1339,1/08,2
1339,1/09,2
1339,1/10,2
1339,1/11,2
1339,1/12,2
1339,1/13,2
1339,1/14,2
1339,1/15,2
1339,1/16,3
1339,1/17,3
1339,1/18,3
1339,1/19,3
1339,1/20,3
1339,1/21,4
1339,1/22,4
1339,1/23,5
1339,1/24,5
1340,1/05,1
1340,1/06,1
1340,1/07,1
1340,1/08,1
1340,1/09,1
1340,1/10,1
1340,1/11,1
1340,1/12,1
1340,1/13,1
1340,1/14,2
1340,1/15,2
1340,1/16,2
1340,1/17,2
1340,1/18,2
1340,1/19,2
1340,1/20,2
1340,1/21,1
1340,1/22,2
1340,1/23,2
1340,1/24,3
1341,1/05,0
1341,1/06,0
1341,1/07,0
1341,1/08,0
1341,1/09,0
1341,1/10,0
1341,1/11,0
1341,1/12,0
1341,1/13,0
1341,1/14,0
1341,1/15,0
1341,1/16,0
1341,1/17,1
1341,1/18,1
1341,1/19,1
1341,1/20,1
1341,1/21,1
1341,1/22,1
1341,1/23,1
1341,1/24,1
1343,1/05,0
1343,1/06,1
1343,1/07,1
1343,1/08,5
1343,1/09,7
1343,1/10,9
1343,1/11,9
1343,1/12,9
1343,1/13,12
1343,1/14,14
1343,1/15,14
1343,1/16,14
1343,1/17,14
1343,1/18,14
1343,1/19,14
1343,1/20,14
1343,1/21,17
1343,1/22,17
1343,1/23,20
1343,1/24,23
1344,1/05,4
1344,1/06,4
1344,1/07,4
1344,1/08,4
1344,1/09,4
1344,1/10,4
1344,1/11,4
1344,1/12,4
1344,1/13,5
1344,1/14,6
1344,1/15,6
1344,1/16,5
1344,1/17,4
1344,1/18,4
1344,1/19,4
1344,1/20,4
1344,1/21,4
1344,1/22,4
1344,1/23,4
1344,1/24,4
1345,1/05,11
1345,1/06,12
1345,1/07,15
1345,1/08,24
1345,1/09,26
1345,1/10,27
1345,1/11,27
1345,1/12,27
1345,1/13,31
1345,1/14,26
1345,1/15,25
1345,1/16,26
1345,1/17,26
1345,1/18,26
1345,1/19,26
1345,1/20,26
1345,1/21,24
1345,1/22,24
1345,1/23,24
1345,1/24,24
1346,1/05,5
1346,1/06,6
1346,1/07,5
1346,1/08,13
1346,1/09,18
1346,1/10,19
1346,1/11,19
1346,1/12,20
1346,1/13,21
1346,1/14,21
1346,1/15,22
1346,1/16,21
1346,1/17,21
1346,1/18,21
1346,1/19,21
1346,1/20,21
1346,1/21,21
1346,1/22,21
1346,1/23,20
1346,1/24,20
1347,1/05,1
1347,1/06,1
1347,1/07,0
1347,1/08,1
1347,1/09,2
1347,1/10,4
1347,1/11,5
1347,1/12,6
1347,1/13,6
1347,1/14,6
1347,1/15,5
1347,1/16,5
1347,1/17,5
1347,1/18,5
1347,1/19,5
1347,1/20,5
1347,1/21,5
1347,1/22,4
1347,1/23,4
1347,1/24,4
1350,1/05,0
1350,1/06,0
1350,1/07,0
1350,1/08,1
1350,1/09,1
1350,1/10,1
1350,1/11,1
1350,1/12,1
1350,1/13,1
1350,1/14,1
1350,1/15,1
1350,1/16,1
1350,1/17,1
1350,1/18,1
1350,1/19,2
1350,1/20,2
1350,1/21,2
1350,1/22,2
1350,1/23,2
1350,1/24,2
1351,1/05,23
1351,1/06,23
1351,1/07,27
1351,1/08,40
1351,1/09,45
1351,1/10,48
1351,1/11,56
1351,1/12,75
1351,1/13,76
1351,1/14,76
1351,1/15,74
1351,1/16,75
1351,1/17,74
1351,1/18,73
1351,1/19,73
1351,1/20,72
1351,1/21,72
1351,1/22,69
1351,1/23,68
1351,1/24,68
1353,1/05,13
1353,1/06,12
1353,1/07,13
1353,1/08,20
1353,1/09,27
1353,1/10,28
1353,1/11,26
1353,1/12,25
1353,1/13,28
1353,1/14,28
1353,1/15,26
1353,1/16,27
1353,1/17,22
1353,1/18,22
1353,1/19,22
1353,1/20,22
1353,1/21,20
1353,1/22,21
1353,1/23,20
1353,1/24,20
1354,1/05,14
1354,1/06,14
1354,1/07,14
1354,1/08,20
1354,1/09,23
1354,1/10,25
1354,1/11,32
1354,1/12,39
1354,1/13,39
1354,1/14,34
1354,1/15,32
1354,1/16,32
1354,1/17,34
1354,1/18,34
1354,1/19,33
1354,1/20,33
1354,1/21,28
1354,1/22,26
1354,1/23,23
1354,1/24,23
1357,1/05,29
1357,1/06,32
1357,1/07,35
1357,1/08,51
1357,1/09,56
1357,1/10,65
1357,1/11,70
1357,1/12,85
1357,1/13,86
1357,1/14,98
1357,1/15,102
1357,1/16,102
1357,1/17,100
1357,1/18,97
1357,1/19,97
1357,1/20,95
1357,1/21,91
1357,1/22,85
1357,1/23,80
1357,1/24,77
1358,1/05,25
1358,1/06,27
1358,1/07,29
1358,1/08,41
1358,1/09,52
1358,1/10,65
1358,1/11,74
1358,1/12,83
1358,1/13,89
1358,1/14,87
1358,1/15,90
1358,1/16,91
1358,1/17,89
1358,1/18,88
1358,1/19,86
1358,1/20,86
1358,1/21,87
1358,1/22,82
1358,1/23,82
1358,1/24,81
1362,1/05,41
1362,1/06,43
1362,1/07,48
1362,1/08,64
1362,1/09,73
1362,1/10,86
1362,1/11,101
1362,1/12,126
1362,1/13,141
1362,1/14,140
1362,1/15,143
1362,1/16,128
1362,1/17,120
1362,1/18,112
1362,1/19,110
1362,1/20,107
1362,1/21,101
1362,1/22,92
1362,1/23,87
1362,1/24,85
1364,1/05,29
1364,1/06,31
1364,1/07,32
1364,1/08,44
1364,1/09,50
1364,1/10,59
1364,1/11,61
1364,1/12,74
1364,1/13,79
1364,1/14,78
1364,1/15,75
1364,1/16,73
1364,1/17,69
1364,1/18,67
1364,1/19,65
1364,1/20,56
1364,1/21,47
1364,1/22,43
1364,1/23,43
1364,1/24,43
1365,1/05,29
1365,1/06,31
1365,1/07,32
1365,1/08,39
1365,1/09,43
1365,1/10,55
1365,1/11,57
1365,1/12,64
1365,1/13,61
1365,1/14,55
1365,1/15,44
1365,1/16,41
1365,1/17,41
1365,1/18,41
1365,1/19,38
1365,1/20,34
1365,1/21,27
1365,1/22,21
1365,1/23,17
1365,1/24,17
1367,1/05,18
1367,1/06,20
1367,1/07,23
1367,1/08,26
1367,1/09,26
1367,1/10,33
1367,1/11,38
1367,1/12,52
1367,1/13,53
1367,1/14,49
1367,1/15,29
1367,1/16,26
1367,1/17,24
1367,1/18,22
1367,1/19,23
1367,1/20,19
1367,1/21,17
1367,1/22,18
1367,1/23,17
1367,1/24,16
1368,1/05,6
1368,1/06,5
1368,1/07,5
1368,1/08,6
1368,1/09,6
1368,1/10,6
1368,1/11,6
1368,1/12,9
1368,1/13,11
1368,1/14,14
1368,1/15,12
1368,1/16,11
1368,1/17,13
1368,1/18,12
1368,1/19,12
1368,1/20,12
1368,1/21,14
1368,1/22,14
1368,1/23,12
1368,1/24,12
1369,1/05,18
1369,1/06,21
1369,1/07,24
1369,1/08,30
1369,1/09,35
1369,1/10,40
1369,1/11,44
1369,1/12,55
1369,1/13,53
1369,1/14,45
1369,1/15,43
1369,1/16,42
1369,1/17,40
1369,1/18,39
1369,1/19,35
1369,1/20,36
1369,1/21,29
1369,1/22,24
1369,1/23,24
1369,1/24,24
1373,1/05,12
1373,1/06,13
1373,1/07,14
1373,1/08,24
1373,1/09,24
1373,1/10,27
1373,1/11,32
1373,1/12,39
1373,1/13,44
1373,1/14,38
1373,1/15,32
1373,1/16,25
1373,1/17,24
1373,1/18,24
1373,1/19,22
1373,1/20,17
1373,1/21,17
1373,1/22,17
1373,1/23,16
1373,1/24,16
1377,1/05,15
1377,1/06,15
1377,1/07,21
1377,1/08,30
1377,1/09,31
1377,1/10,40
1377,1/11,41
1377,1/12,51
1377,1/13,46
1377,1/14,46
1377,1/15,40
1377,1/16,29
1377,1/17,23
1377,1/18,22
1377,1/19,23
1377,1/20,22
1377,1/21,20
1377,1/22,17
1377,1/23,16
1377,1/24,16
1378,1/05,7
1378,1/06,7
1378,1/07,7
1378,1/08,10
1378,1/09,12
1378,1/10,14
1378,1/11,15
1378,1/12,19
1378,1/13,18
1378,1/14,19
1378,1/15,19
1378,1/16,19
1378,1/17,19
1378,1/18,19
1378,1/19,19
1378,1/20,19
1378,1/21,18
1378,1/22,18
1378,1/23,17
1378,1/24,17
1380,1/05,6
1380,1/06,6
1380,1/07,7
1380,1/08,6
1380,1/09,12
1380,1/10,19
1380,1/11,21
1380,1/12,33
1380,1/13,31
1380,1/14,32
1380,1/15,32
1380,1/16,31
1380,1/17,29
1380,1/18,30
1380,1/19,30
1380,1/20,30
1380,1/21,30
1380,1/22,23
1380,1/23,17
1380,1/24,16
1382,1/05,38
1382,1/06,41
1382,1/07,45
1382,1/08,56
1382,1/09,62
1382,1/10,71
1382,1/11,76
1382,1/12,107
1382,1/13,110
1382,1/14,85
1382,1/15,59
1382,1/16,42
1382,1/17,37
1382,1/18,34
1382,1/19,33
1382,1/20,28
1382,1/21,23
1382,1/22,20
1382,1/23,19
1382,1/24,19
1383,1/05,20
1383,1/06,21
1383,1/07,24
1383,1/08,37
1383,1/09,41
1383,1/10,47
1383,1/11,54
1383,1/12,69
1383,1/13,73
1383,1/14,61
1383,1/15,47
1383,1/16,39
1383,1/17,33
1383,1/18,29
1383,1/19,26
1383,1/20,23
1383,1/21,20
1383,1/22,16
1383,1/23,13
1383,1/24,12
1384,1/05,0
1384,1/06,0
1384,1/07,0
1384,1/08,0
1384,1/09,0
1384,1/10,0
1384,1/11,0
1384,1/12,1
1384,1/13,1
1384,1/14,1
1384,1/15,1
1384,1/16,1
1384,1/17,1
1384,1/18,1
1384,1/19,1
1384,1/20,1
1384,1/21,1
1384,1/22,1
1384,1/23,1
1384,1/24,1
1385,1/05,7
1385,1/06,8
1385,1/07,8
1385,1/08,13
1385,1/09,15
1385,1/10,16
1385,1/11,21
1385,1/12,34
1385,1/13,30
1385,1/14,36
1385,1/15,29
1385,1/16,25
1385,1/17,23
1385,1/18,24
1385,1/19,23
1385,1/20,21
1385,1/21,20
1385,1/22,18
1385,1/23,17
1385,1/24,17
1386,1/05,7
1386,1/06,7
1386,1/07,9
1386,1/08,13
1386,1/09,12
1386,1/10,12
1386,1/11,11
1386,1/12,12
1386,1/13,14
1386,1/14,14
1386,1/15,14
1386,1/16,12
1386,1/17,12
1386,1/18,13
1386,1/19,14
1386,1/20,14
1386,1/21,11
1386,1/22,12
1386,1/23,8
1386,1/24,6
1387,1/05,7
1387,1/06,8
1387,1/07,9
1387,1/08,10
1387,1/09,10
1387,1/10,11
1387,1/11,14
1387,1/12,13
1387,1/13,18
1387,1/14,14
1387,1/15,12
1387,1/16,12
1387,1/17,12
1387,1/18,12
1387,1/19,11
1387,1/20,11
1387,1/21,8
1387,1/22,7
1387,1/23,6
1387,1/24,4
1388,1/05,7
1388,1/06,7
1388,1/07,8
1388,1/08,10
1388,1/09,13
1388,1/10,15
1388,1/11,16
1388,1/12,17
1388,1/13,20
1388,1/14,23
1388,1/15,21
1388,1/16,21
1388,1/17,20
1388,1/18,21
1388,1/19,20
1388,1/20,17
1388,1/21,18
1388,1/22,18
1388,1/23,17
1388,1/24,17
1389,1/05,18
1389,1/06,23
1389,1/07,25
1389,1/08,32
1389,1/09,33
1389,1/10,35
1389,1/11,38
1389,1/12,42
1389,1/13,44
1389,1/14,42
1389,1/15,44
1389,1/16,43
1389,1/17,43
1389,1/18,43
1389,1/19,43
1389,1/20,35
1389,1/21,27
1389,1/22,23
1389,1/23,20
1389,1/24,17
1390,1/05,9
1390,1/06,11
1390,1/07,12
1390,1/08,14
1390,1/09,17
1390,1/10,19
1390,1/11,22
1390,1/12,29
1390,1/13,33
1390,1/14,34
1390,1/15,33
1390,1/16,33
1390,1/17,31
1390,1/18,28
1390,1/19,28
1390,1/20,25
1390,1/21,22
1390,1/22,19
1390,1/23,19
1390,1/24,16
1391,1/05,2
1391,1/06,2
1391,1/07,5
1391,1/08,7
1391,1/09,10
1391,1/10,9
1391,1/11,13
1391,1/12,16
1391,1/13,15
1391,1/14,15
1391,1/15,14
1391,1/16,16
1391,1/17,18
1391,1/18,17
1391,1/19,16
1391,1/20,14
1391,1/21,11
1391,1/22,10
1391,1/23,9
1391,1/24,8
1392,1/05,2
1392,1/06,3
1392,1/07,3
1392,1/08,4
1392,1/09,5
1392,1/10,6
1392,1/11,6
1392,1/12,9
1392,1/13,10
1392,1/14,8
1392,1/15,7
1392,1/16,8
1392,1/17,8
1392,1/18,8
1392,1/19,8
1392,1/20,7
1392,1/21,7
1392,1/22,7
1392,1/23,7
1392,1/24,7
1393,1/05,0
1393,1/06,0
1393,1/07,0
1393,1/08,0
1393,1/09,0
1393,1/10,0
1393,1/11,0
1393,1/12,0
1393,1/13,0
1393,1/14,0
1393,1/15,0
1393,1/16,0
1393,1/17,1
1393,1/18,1
1393,1/19,1
1393,1/20,1
1393,1/21,2
1393,1/22,3
1393,1/23,3
1393,1/24,3
1394,1/05,1
1394,1/06,1
1394,1/07,1
1394,1/08,2
1394,1/09,2
1394,1/10,2
1394,1/11,2
1394,1/12,2
1394,1/13,2
1394,1/14,2
1394,1/15,2
1394,1/16,2
1394,1/17,2
1394,1/18,2
1394,1/19,2
1394,1/20,2
1394,1/21,2
1394,1/22,1
1394,1/23,1
1394,1/24,1
1395,1/05,3
1395,1/06,4
1395,1/07,4
1395,1/08,4
1395,1/09,5
1395,1/10,7
1395,1/11,9
1395,1/12,10
1395,1/13,17
1395,1/14,21
1395,1/15,22
1395,1/16,21
1395,1/17,21
1395,1/18,21
1395,1/19,21
1395,1/20,21
1395,1/21,19
1395,1/22,14
1395,1/23,14
1395,1/24,12
1396,1/05,3
1396,1/06,3
1396,1/07,3
1396,1/08,4
1396,1/09,5
1396,1/10,9
1396,1/11,10
1396,1/12,18
1396,1/13,23
1396,1/14,23
1396,1/15,20
1396,1/16,21
1396,1/17,20
1396,1/18,17
1396,1/19,14
1396,1/20,15
1396,1/21,14
1396,1/22,14
1396,1/23,14
1396,1/24,13
1397,1/05,11
1397,1/06,12
1397,1/07,13
1397,1/08,16
1397,1/09,20
1397,1/10,23
1397,1/11,24
1397,1/12,33
1397,1/13,35
1397,1/14,39
1397,1/15,40
1397,1/16,42
1397,1/17,40
1397,1/18,39
1397,1/19,39
1397,1/20,37
1397,1/21,25
1397,1/22,21
1397,1/23,19
1397,1/24,16
1399,1/05,5
1399,1/06,5
1399,1/07,5
1399,1/08,4
1399,1/09,5
1399,1/10,6
1399,1/11,10
1399,1/12,17
1399,1/13,18
1399,1/14,20
1399,1/15,21
1399,1/16,26
1399,1/17,23
1399,1/18,22
1399,1/19,20
1399,1/20,17
1399,1/21,14
1399,1/22,11
1399,1/23,9
1399,1/24,8
1400,1/05,3
1400,1/06,3
1400,1/07,4
1400,1/08,3
1400,1/09,3
1400,1/10,3
1400,1/11,3
1400,1/12,4
1400,1/13,4
1400,1/14,4
1400,1/15,4
1400,1/16,4
1400,1/17,4
1400,1/18,4
1400,1/19,4
1400,1/20,5
1400,1/21,5
1400,1/22,5
1400,1/23,5
1400,1/24,5
1401,1/05,2
1401,1/06,3
1401,1/07,3
1401,1/08,4
1401,1/09,5
1401,1/10,7
1401,1/11,15
1401,1/12,18
1401,1/13,18
1401,1/14,17
1401,1/15,17
1401,1/16,17
1401,1/17,15
1401,1/18,15
1401,1/19,15
1401,1/20,15
1401,1/21,12
1401,1/22,13
1401,1/23,13
1401,1/24,12
1402,1/05,5
1402,1/06,6
1402,1/07,7
1402,1/08,10
1402,1/09,10
1402,1/10,13
1402,1/11,13
1402,1/12,19
1402,1/13,18
1402,1/14,18
1402,1/15,19
1402,1/16,18
1402,1/17,16
1402,1/18,14
1402,1/19,14
1402,1/20,14
1402,1/21,14
1402,1/22,12
1402,1/23,11
1402,1/24,11
1403,1/05,3
1403,1/06,3
1403,1/07,3
1403,1/08,4
1403,1/09,4
1403,1/10,4
1403,1/11,5
1403,1/12,5
1403,1/13,6
1403,1/14,6
1403,1/15,7
1403,1/16,8
1403,1/17,7
1403,1/18,7
1403,1/19,7
1403,1/20,6
1403,1/21,6
1403,1/22,6
1403,1/23,6
1403,1/24,4
1404,1/05,12
1404,1/06,13
1404,1/07,15
1404,1/08,18
1404,1/09,19
1404,1/10,20
1404,1/11,23
1404,1/12,31
1404,1/13,32
1404,1/14,29
1404,1/15,25
1404,1/16,22
1404,1/17,18
1404,1/18,16
1404,1/19,15
1404,1/20,13
1404,1/21,12
1404,1/22,11
1404,1/23,11
1404,1/24,11
1405,1/05,7
1405,1/06,9
1405,1/07,10
1405,1/08,13
1405,1/09,13
1405,1/10,14
1405,1/11,15
1405,1/12,18
1405,1/13,20
1405,1/14,16
1405,1/15,14
1405,1/16,13
1405,1/17,13
1405,1/18,12
1405,1/19,11
1405,1/20,12
1405,1/21,9
1405,1/22,8
1405,1/23,7
1405,1/24,6
1407,1/05,6
1407,1/06,6
1407,1/07,7
1407,1/08,7
1407,1/09,7
1407,1/10,9
1407,1/11,12
1407,1/12,13
1407,1/13,14
1407,1/14,14
1407,1/15,14
1407,1/16,14
1407,1/17,13
1407,1/18,13
1407,1/19,12
1407,1/20,11
1407,1/21,12
1407,1/22,10
1407,1/23,9
1407,1/24,9
1408,1/05,4
1408,1/06,5
1408,1/07,6
1408,1/08,7
1408,1/09,7
1408,1/10,10
1408,1/11,11
1408,1/12,14
1408,1/13,12
1408,1/14,10
1408,1/15,10
1408,1/16,9
1408,1/17,9
1408,1/18,9
1408,1/19,9
1408,1/20,8
1408,1/21,8
1408,1/22,8
1408,1/23,9
1408,1/24,9
1409,1/05,3
1409,1/06,3
1409,1/07,4
1409,1/08,6
1409,1/09,7
1409,1/10,8
1409,1/11,9
1409,1/12,11
1409,1/13,14
1409,1/14,15
1409,1/15,22
1409,1/16,21
1409,1/17,21
1409,1/18,23
1409,1/19,22
1409,1/20,21
1409,1/21,20
1409,1/22,16
1409,1/23,11
1409,1/24,8
1410,1/05,3
1410,1/06,3
1410,1/07,3
1410,1/08,3
1410,1/09,4
1410,1/10,5
1410,1/11,6
1410,1/12,9
1410,1/13,12
1410,1/14,12
1410,1/15,14
1410,1/16,15
1410,1/17,15
1410,1/18,15
1410,1/19,15
1410,1/20,15
1410,1/21,14
1410,1/22,14
1410,1/23,13
1410,1/24,11
1411,1/05,2
1411,1/06,2
1411,1/07,4
1411,1/08,5
1411,1/09,6
1411,1/10,7
1411,1/11,8
1411,1/12,8
1411,1/13,11
1411,1/14,11
1411,1/15,12
1411,1/16,13
1411,1/17,12
1411,1/18,12
1411,1/19,12
1411,1/20,12
1411,1/21,13
1411,1/22,13
1411,1/23,13
1411,1/24,16
1412,1/05,8
1412,1/06,8
1412,1/07,9
1412,1/08,10
1412,1/09,10
1412,1/10,10
1412,1/11,11
1412,1/12,14
1412,1/13,13
1412,1/14,12
1412,1/15,10
1412,1/16,10
1412,1/17,9
1412,1/18,9
1412,1/19,9
1412,1/20,9
1412,1/21,9
1412,1/22,9
1412,1/23,8
1412,1/24,5
1413,1/05,0
1413,1/06,1
1413,1/07,2
1413,1/08,2
1413,1/09,2
1413,1/10,1
1413,1/11,1
1413,1/12,1
1413,1/13,1
1413,1/14,1
1413,1/15,1
1413,1/16,1
1413,1/17,2
1413,1/18,2
1413,1/19,2
1413,1/20,2
1413,1/21,2
1413,1/22,3
1413,1/23,3
1413,1/24,3
1414,1/05,26
1414,1/06,28
1414,1/07,29
